actor_id	profile_id	profile_id_source	debug_string_address	candidate_ordinal	registry_candidate_count	overlay_ambiguous	overlay	profile_address	current_profile_name	proposed_profile_name	descriptor_layout	profile_index	profile_index_matches_actor_id	execute_order	draw_order	group_flags	group_flags_evidence	actor_flags	clip_offset_y	clip_radius	clip_distance	far_distance	factory_module	factory_address	current_factory_name	current_factory_file	proposed_factory_name	factory_shape	alloc_size	installed_vtable	class_name	class_name_source	proposed_factory_collision	class_filename_candidate	tu_start	tu_end	profile_rename_recommended	factory_rename_recommended	recommendation_evidence
348	CH_ROOM	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f920	1	1	False	ov002	0x021085d4	daChRoom_c_SpawnInfo	g_profile_CH_ROOM	actor_profile_0x1c	348	True	348	348		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00000000	0x00000000	0x00000000	ov002	0x020b0980	daChRoom_c_Spawn	src/daChRoom_c_Spawn.c	daChRoom_c_classInit	new_plus_inlined_ctor	0x000000d4	0x021085f8	daChRoom_c	SM64DS RTTI ov002:0x021085b8		d_a_ch_room.cpp	0x20b07f8	0x20b09b0	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
349	CH_SCENE	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208faa4	1	1	False	ov002	0x02108690	daChScene_c_SpawnInfo	g_profile_CH_SCENE	actor_profile_0x1c	349	True	349	349		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00000000	0x00000000	0x00000000	ov002	0x020b0f24	daChScene_c_Spawn	src/daChScene_c_Spawn.c	daChScene_c_classInit	new_plus_inlined_ctor	0x00000104	0x021086b4	daChScene_c	SM64DS RTTI ov002:0x02108674		d_a_ch_scene.cpp	0x20b09b0	0x20b0f54	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
350	SET_SE	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f7d0	1	1	False	ov002	0x0210b47c	daSetSE_c_SpawnInfo	g_profile_SET_SE	actor_profile_0x1c	350	True	350	350		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x64800000	0x00000000	0x00001000	0x00000000	0x00000000	ov002	0x020f1b94	daSetSE_c_Spawn	src/daSetSE_c_Spawn.c	daSetSE_c_classInit	new_plus_inlined_ctor	0x000000d8	0x0210b4c8	daSetSE_c	SM64DS RTTI ov002:0x0210b470		d_a_set_se.cpp	0x20f198c	0x20f1bc4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
351	MUGEN_BGM	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fdbc	1	1	False	ov002	0x0210b560	MugenBgm_SpawnInfo	g_profile_MUGEN_BGM	actor_profile_0x1c	351	True	351	351		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00000000	0x00000000	0x00000000	ov002	0x020f1f40	MugenBgm_Spawn	src/MugenBgm_Spawn.c	daMugenBGM_c_classInit	new_plus_inlined_ctor	0x000000d4	0x0210b584	daMugenBGM_c	SM64DS RTTI ov002:0x0210b544		d_a_mugen_bgm.cpp	0x20f1bc4	0x20f1f70	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
352	DEMO	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f688	1	1	False	ov002	0x0210ba60	CutsceneObject_SpawnInfo	g_profile_DEMO	actor_profile_0x1c	352	True	352	352		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x64800002	0x003e8000	0x003e8000	0x02710000	0x02710000	ov002	0x020f8808	CutsceneObject_Spawn	src/CutsceneObject_Spawn.c	daDemo_c_classInit	new_plus_inlined_ctor	0x00000104	0x0210bd60	daDemo_c	SM64DS RTTI ov002:0x0210b94c		d_a_demo.cpp	0x20f1f70	0x20f8838	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
353	DOOR	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f690	1	1	False	ov100	0x02148164	Door_SpawnInfo	g_profile_DOOR	actor_profile_0x1c	353	True	353	353		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x60800002	0x0007d000	0x0007d000	0x01f40000	0x00000000	ov100	0x0214589c	Door_Spawn	src/Door_Spawn.c	daDoor_c_classInit	new_plus_inlined_ctor	0x00000148	0x02148188	daDoor_c	SM64DS RTTI ov100:0x02148158		d_a_door.cpp	0x21443f4	0x21458d4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
354	STAR_GATE	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fe10	1	1	False	ov100	0x021483a8	StarDoor_SpawnInfo	g_profile_STAR_GATE	actor_profile_0x1c	354	True	354	354		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00096000	0x00096000	0x01f40000	0x00000000	ov100	0x021461d4	StarDoor_Spawn	src/StarDoor_Spawn.c	daStarGate_c_classInit	new_plus_inlined_ctor	0x00000118	0x021483cc	daStarGate_c	SM64DS RTTI ov100:0x02148374		d_a_star_gate.cpp	0x21458d4	0x214620c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
355	STAR_CREATE	symbols/actor_debug_names.tsv (literal ROM string table)	0x020902fc	1	1	False	ov018	0x02113a50	PowerStarCreate_SpawnInfo	g_profile_STAR_CREATE	actor_profile_0x1c	355	True	355	355		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00000000	0x00000000	0x00000000	ov018	0x0211278c	PowerStarCreate_Spawn	src/PowerStarCreate_Spawn.c	daSCre_c_classInit	new_plus_inlined_ctor	0x000000d4	0x02113a74	daSCre_c	SM64DS RTTI ov018:0x02113a44		d_a_s_cre.cpp	0x21126d4	0x21127bc	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
356	SLIDER_MANAGER	symbols/actor_debug_names.tsv (literal ROM string table)	0x020906c8	1	1	False	ov019	0x021133a8	IceSlideManager_SpawnInfo	g_profile_SLIDER_MANAGER	actor_profile_0x1c	356	True	356	356		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00001000	0x00001000	0x00001000	0x00001000	ov019	0x0211274c	IceSlideManager_Spawn	src/IceSlideManager_Spawn.c	daSldMng_c_classInit	new_plus_inlined_ctor	0x000000d8	0x021133cc	daSldMng_c	SM64DS RTTI ov019:0x0211338c		d_a_sld_mng.cpp	0x211261c	0x211277c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
357	ENEMY_SWITCH	symbols/actor_debug_names.tsv (literal ROM string table)	0x020904e8	1	1	False	ov002	0x0210b324	EnemySwitchTag_SpawnInfo	g_profile_ENEMY_SWITCH	actor_profile_0x1c	357	True	357	357		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00000000	0x00000000	0x00000000	ov002	0x020f1954	EnemySwitchTag_Spawn	src/EnemySwitchTag_Spawn.c	daESwitch_c_classInit	new_plus_inlined_ctor	0x00000110	0x0210b3e8	daESwitch_c	SM64DS RTTI ov002:0x0210b2ec		d_a_e_switch.cpp	0x20f15fc	0x20f198c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
358	ENEMY_CREATE	symbols/actor_debug_names.tsv (literal ROM string table)	0x020904f8	1	1	False	ov002	0x0210b340	EnemySpawner_SpawnInfo	g_profile_ENEMY_CREATE	actor_profile_0x1c	358	True	358	358		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x00000000	0x00000000	0x00000000	ov002	0x020f1924	EnemySpawner_Spawn	src/EnemySpawner_Spawn.c	daECreate_c_classInit	new_plus_inlined_ctor	0x000000e0	0x0210b364	daECreate_c	SM64DS RTTI ov002:0x0210b2f8		d_a_e_create.cpp	0x20f15fc	0x20f198c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
359	SOUND_OBJ	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fe88	1	1	False	ov002	0x0210c064	daSoundObj_c_SpawnInfo	g_profile_SOUND_OBJ	actor_profile_0x1c	359	True	359	359		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x24800000	0x00000000	0x00001000	0x00000000	0x00000000	ov002	0x020f972c	daSoundObj_c_Spawn	src/daSoundObj_c_Spawn.c	daSoundObj_c_classInit	new_plus_inlined_ctor	0x000000e4	0x0210c0dc	daSoundObj_c	SM64DS RTTI ov002:0x0210c048		d_a_sound_obj.cpp	0x20f934c	0x20f975c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
360	MULTIBOOT	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208feb8	1	1	False	arm9	0x0209435c	data_0209435c	g_profile_MULTIBOOT	base_profile_0x08	360	True	360	360		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors						arm9	0x020352b4	func_020352b4	src/func_020352b4.c	dScMB_c_classInit	new_plus_inlined_ctor	0x00000068	0x020943c4	dScMB_c	SM64DS RTTI arm9:0x02094370		d_sc_mb.cpp	0x20049f0	0x20707a4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
361	MG_CUP	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f830	1	1	False	ov006	0x0213c020	data_ov006_0213c020	g_profile_MG_CUP	base_profile_0x08	361	True	361	361		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors						ov006	0x020e0574	func_ov006_020e0574	src/func_ov006_020e0574.cpp	dScMgCup_c_classInit	new_plus_inlined_ctor	0x00005470	0x0213c154	dScMgCup_c	SM64DS RTTI ov006:0x0213c048		d_sc_mg_cup.cpp	0x20e0574	0x20e0638	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
362	MG_MEMORY	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fc18	1	1	False	ov006	0x0213cfd8	MgMemoryMatch_SpawnInfo	g_profile_MG_MEMORY	base_profile_0x08	362	True	362	362		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors						ov006	0x020f5504	MgMemoryMatch_Spawn	src/MgMemoryMatch_Spawn.c	dScMgMemory_c_classInit	new_plus_inlined_ctor	0x00005340	0x0213d1b8	dScMgMemory_c	SM64DS RTTI ov006:0x0213d090		d_sc_mg_memory.cpp	0x20f5504	0x20f5564	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
363	MG_MEMORY_J	symbols/actor_debug_names.tsv (literal ROM string table)	0x020901d0	1	1	False	ov006	0x0213d288	MgMemoryMaster_SpawnInfo	g_profile_MG_MEMORY_J	base_profile_0x08	363	True	363	363		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors						ov006	0x020f75d4	MgMemoryMaster_Spawn	src/MgMemoryMaster_Spawn.c	dScMgMemory2_c_classInit	new_plus_inlined_ctor	0x00005410	0x0213d4d4	dScMgMemory2_c	SM64DS RTTI ov006:0x0213d350		d_sc_mg_memory2.cpp	0x20f75d4	0x20f7634	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
364	MG_SLOT1	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fc00	1	1	False	ov006	0x0213e560	data_ov006_0213e560	g_profile_MG_SLOT1	base_profile_0x08	364	True	364	364		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors						ov006	0x0210d6b8	func_ov006_0210d6b8	src/func_ov006_0210d6b8.cpp	dScMgSlot1_c_classInit	new_plus_inlined_ctor	0x00004710	0x0213eb40	dScMgSlot1_c	SM64DS RTTI ov006:0x0213e5a0		d_sc_mg_slot1.cpp	0x210d6b8	0x210d740	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
365	MG_SLOT3	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f9d8	1	1	False	ov006	0x0213e508	data_ov006_0213e508	g_profile_MG_SLOT3	base_profile_0x08	365	True	365	365		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors						ov006	0x0210c120	func_ov006_0210c120	src/func_ov006_0210c120.c	dScMgSlot3_c_classInit	new_plus_inlined_ctor	0x00005044	0x0213eaa8	dScMgSlot3_c	SM64DS RTTI ov006:0x0213e588		d_sc_mg_slot3.cpp	0x210a8c0	0x210d6b8	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
366	MG_LUIGI	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fbc4	1	1	False	ov006	0x0213ce0c	MgWanted_SpawnInfo	g_profile_MG_LUIGI	base_profile_0x08	366	True	366	366		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors						ov006	0x020f3800	MgWanted_Spawn	src/MgWanted_Spawn.c	dScMgLuigi_c_classInit	new_plus_inlined_ctor	0x0000545c	0x0213cf10	dScMgLuigi_c	SM64DS RTTI ov006:0x0213ce54		d_sc_mg_luigi.cpp	0x20efc0c	0x20f3834	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
367	MG_SOUND	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fa14	1	1	False	ov006	0x0213f69c	MgBoomBox_SpawnInfo	g_profile_MG_SOUND	base_profile_0x08	367	True	367	367		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors						ov006	0x0211cb70	MgBoomBox_Spawn	src/MgBoomBox_Spawn.cpp	dScMgSound_c_classInit	new_plus_inlined_ctor	0x0000562c	0x0213f844	dScMgSound_c	SM64DS RTTI ov006:0x0213f6e4		d_sc_mg_sound.cpp	0x211cb70	0x211cbd0	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
